stage,value,run_id,timestamp,optimizer,activation,batch_size,learning_rate,dense_layers,input_size,epoch,train_acc,val_acc,test_acc,train_loss,val_loss,epoch_time,total_time_s,fold
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,11,0.9531249999999978,0.9821428571428484,0.9756097560975492,0.1437472431124268,0.03285470283997552,84.02422499656677,960.1912398338318,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,12,0.9531249999999978,0.9999999999999911,0.9878048780487685,0.14309431968701672,0.004799919498639438,91.01177501678467,1051.2030148506165,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,13,0.9419642857142836,0.9821428571428484,0.9756097560975492,0.13518681125060508,0.027187294459770493,87.07868504524231,1138.2816998958588,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,14,0.9776785714285692,0.9999999999999911,0.9999999999999879,0.05386101214753568,0.0025131446883668402,88.93672013282776,1227.2184200286865,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,15,0.9709821428571407,0.9999999999999911,0.9999999999999879,0.08831471587940781,0.007979230115907327,85.1388509273529,1312.3572709560394,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,16,0.9687499999999978,0.9999999999999911,0.9756097560975492,0.12337405707356575,0.0035373567494128965,88.30117869377136,1400.6584496498108,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,17,0.9642857142857121,0.9999999999999911,0.9756097560975492,0.0894111832177647,0.003694515222247998,88.14733219146729,1488.805781841278,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,18,0.9642857142857121,0.9821428571428484,0.9756097560975492,0.11063791599735825,0.028235588237326227,87.35129714012146,1576.1570789813995,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,19,0.9754464285714264,0.9999999999999911,0.9999999999999879,0.058948016925374366,0.0010304738237079656,87.47290253639221,1663.6299815177917,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,20,0.9598214285714264,0.9999999999999911,0.9878048780487685,0.1369185560459817,0.002692895242099805,87.70692729949951,1751.3369088172913,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,21,0.9709821428571407,0.9999999999999911,0.9999999999999879,0.09885649444679832,0.0034439659221204063,87.27979612350464,1838.616704940796,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,22,0.9642857142857121,0.9910714285714197,0.9878048780487685,0.11497596210262703,0.00794068962516033,87.40979194641113,1926.026496887207,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,23,0.9486607142857121,0.9999999999999911,0.9999999999999879,0.15387777689478976,0.009310265468761581,84.2093436717987,2010.2358405590057,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,24,0.9866071428571406,0.9999999999999911,0.9878048780487685,0.056630879731853385,0.0022813666977705184,87.47227478027344,2097.708115339279,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,25,0.9799107142857121,0.9999999999999911,0.9878048780487685,0.09742253422674733,0.0009267021729491245,86.42966604232788,2184.137781381607,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,26,0.9553571428571407,0.9821428571428484,0.9756097560975492,0.10934423848785992,0.043500947632975635,87.09484696388245,2271.2326283454895,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,27,0.9776785714285692,0.9910714285714197,0.9512195121951104,0.060290937997381396,0.014980632816071721,85.7617621421814,2356.994390487671,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,28,0.9531249999999978,0.9910714285714197,0.9878048780487685,0.1226579860000516,0.00905186130786912,87.96727323532104,2444.961663722992,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,29,0.9441964285714264,0.9999999999999911,0.9878048780487685,0.19493100777838487,0.0006640904905716628,88.74424362182617,2533.705907344818,5
epoch,30,3,20251202_232930,Adam,ReLU,12,0.001,2,64,30,0.9642857142857121,0.9999999999999911,0.9878048780487685,0.15896768014610088,0.003502535945573593,87.4603328704834,2621.1662402153015,5
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,1,0.7455357142857126,0.9464285714285631,0.9999999999999879,0.609390570682339,0.14722361934504208,86.49211764335632,86.49211764335632,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,2,0.935267857142855,0.9999999999999911,0.9878048780487685,0.19751213999032663,0.02875925504070282,90.79576659202576,177.28788423538208,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,3,0.9330357142857122,0.973214285714277,0.9878048780487685,0.1988935675763055,0.13668952163685008,89.7795991897583,267.0674834251404,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,4,0.9330357142857122,0.9553571428571344,0.9634146341463298,0.17970415708883292,0.1473677834240191,89.2284643650055,356.2959477901459,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,5,0.9084821428571408,0.9910714285714197,0.9878048780487685,0.286755989002163,0.034953680922626205,89.79378938674927,446.08973717689514,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,6,0.9397321428571407,0.9821428571428484,0.9878048780487685,0.18051928223576355,0.03421155573624059,86.97444343566895,533.0641806125641,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,7,0.9419642857142836,0.9999999999999911,0.9756097560975492,0.11802043054922225,0.005552831594938165,90.59930372238159,623.6634843349457,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,8,0.9799107142857121,0.9999999999999911,0.9756097560975492,0.08095553264917837,0.0037213574690082877,87.5040271282196,711.1675114631653,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,9,0.9642857142857121,0.9821428571428484,0.9999999999999879,0.08668145303454347,0.06071613886989012,85.97124338150024,797.1387548446655,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,10,0.9174107142857122,0.8749999999999922,0.9512195121951104,0.28939818635158776,0.3238495513799295,85.62583017349243,882.764585018158,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,11,0.9486607142857121,0.9821428571428484,0.9999999999999879,0.22731598501429368,0.02612796906994854,88.83047914505005,971.595064163208,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,12,0.9285714285714265,0.9910714285714197,0.9999999999999879,0.21093745948019157,0.022661732104349144,98.72468781471252,1070.3197519779205,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,13,0.9620535714285692,0.9999999999999911,0.9999999999999879,0.0929261366652227,0.0018387489931875568,92.80401992797852,1163.123771905899,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,14,0.9575892857142835,0.9910714285714197,0.9999999999999879,0.10713612146725715,0.01826108354100594,87.68267250061035,1250.8064444065094,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,15,0.9709821428571407,0.9999999999999911,0.9999999999999879,0.1080395407435777,0.004411514325511195,88.68937015533447,1339.4958145618439,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,16,0.950892857142855,0.9821428571428484,0.9999999999999879,0.14129680157722208,0.019710621139762075,87.1471619606018,1426.6429765224457,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,17,0.9799107142857121,0.9910714285714197,0.9999999999999879,0.05879725138661979,0.021801733476552402,88.20684504508972,1514.8498215675354,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,18,0.9642857142857121,0.9999999999999911,0.9999999999999879,0.08458835003154601,0.003103833136539205,85.13649082183838,1599.9863123893738,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,19,0.9441964285714264,0.9999999999999911,0.9999999999999879,0.17669200143505503,0.0062952467201975205,67.3412561416626,1667.3275685310364,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,20,0.9732142857142835,0.9999999999999911,0.9999999999999879,0.13351621989054985,0.0027292849429564887,88.45836353302002,1755.7859320640564,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,21,0.950892857142855,0.9999999999999911,0.9999999999999879,0.1951210787790058,0.0040353760787183645,90.28005051612854,1846.065982580185,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,22,0.9441964285714264,0.9821428571428484,0.9512195121951104,0.20441027971927286,0.03656299634998738,88.8823778629303,1934.9483604431152,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,23,0.9821428571428549,0.9999999999999911,0.9999999999999879,0.06011304944013304,0.0010666155474154853,90.0236406326294,2024.9720010757446,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,24,0.9732142857142835,0.9999999999999911,0.9756097560975492,0.06189551359789531,0.0027167360703929345,89.05872297286987,2114.0307240486145,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,25,0.9620535714285692,0.9999999999999911,0.9999999999999879,0.10299460156915051,0.002266397366075173,89.91064429283142,2203.941368341446,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,26,0.9151785714285693,0.9999999999999911,0.9999999999999879,0.24144046791406784,0.000833341053294127,88.19473361968994,2292.136101961136,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,27,0.9642857142857121,0.9999999999999911,0.9999999999999879,0.10600343983354905,0.0005087682150285547,87.49831295013428,2379.63441491127,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,28,0.966517857142855,0.9999999999999911,0.9999999999999879,0.11119947046608988,0.0010185965495647165,88.62205266952515,2468.2564675807953,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,29,0.9598214285714264,0.9999999999999911,0.9999999999999879,0.14648678331819318,0.006822275264247314,87.17469549179077,2555.431163072586,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,30,0.9821428571428549,0.9999999999999911,0.9999999999999879,0.07234061519718726,0.0008402541269078742,87.24936246871948,2642.6805255413055,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,31,0.9843749999999978,0.9999999999999911,0.9999999999999879,0.041887025144319426,0.0017958635116599292,87.83890962600708,2730.5194351673126,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,32,0.9732142857142835,0.9999999999999911,0.9999999999999879,0.0831747448164604,0.004159055508133759,91.25570702552795,2821.7751421928406,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,33,0.995535714285712,0.9999999999999911,0.9999999999999879,0.015117967964329147,0.0005605753157656782,88.35168957710266,2910.1268317699432,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,34,0.9888392857142835,0.9999999999999911,0.9999999999999879,0.030043769004708138,0.004799870518484395,89.3238422870636,2999.450674057007,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,35,0.9910714285714263,0.9999999999999911,0.9999999999999879,0.030752668183919984,0.0006805509343499584,86.9791431427002,3086.429817199707,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,36,0.9843749999999978,0.9999999999999911,0.9999999999999879,0.028244042934504967,0.00017894059513068168,89.86832642555237,3176.2981436252594,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,37,0.9732142857142835,0.9999999999999911,0.9878048780487685,0.10626108955339703,0.0025711655605716163,87.3136796951294,3263.611823320389,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,38,0.9732142857142835,0.9999999999999911,0.9878048780487685,0.09816767877618639,0.0011042718705195098,87.90536117553711,3351.517184495926,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,39,0.9821428571428549,0.9999999999999911,0.9999999999999879,0.062312070173317795,0.0006401464413881586,86.82902264595032,3438.346207141876,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,40,0.9754464285714264,0.9999999999999911,0.9999999999999879,0.06319658334762462,0.003377176816262327,87.95519685745239,3526.3014039993286,1
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,1,0.723214285714284,0.9821428571428484,0.9756097560975492,0.6293910678609127,0.10418050365322842,88.94775724411011,88.94775724411011,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,2,0.9107142857142836,0.9999999999999911,0.9999999999999879,0.26695379874269815,0.031446235260123474,86.58940505981445,175.53716230392456,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,3,0.9196428571428551,0.9821428571428484,0.9999999999999879,0.2507055029896681,0.061510622665601505,88.45247602462769,263.98963832855225,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,4,0.966517857142855,0.9999999999999911,0.9756097560975492,0.09085030526953862,0.01274170081264195,89.63683342933655,353.6264717578888,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,5,0.9218749999999979,0.9910714285714197,0.9756097560975492,0.22388225292421027,0.04110901180060178,89.82130551338196,443.44777727127075,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,6,0.9397321428571407,0.9999999999999911,0.9756097560975492,0.1744118265279598,0.0110415401951675,88.41608667373657,531.8638639450073,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,7,0.9285714285714265,0.9999999999999911,0.9756097560975492,0.20672869722849443,0.015273526595722349,88.83119916915894,620.6950631141663,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,8,0.9419642857142836,0.973214285714277,0.9878048780487685,0.1415383901372216,0.081957145987676,88.14159941673279,708.836662530899,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,9,0.935267857142855,0.9999999999999911,0.9756097560975492,0.1944899515604313,0.008452764643996934,89.2433214187622,798.0799839496613,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,10,0.9374999999999979,0.9999999999999911,0.9878048780487685,0.14969676576220048,0.004040891587335048,87.93046569824219,886.0104496479034,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,11,0.9843749999999978,0.9999999999999911,0.9878048780487685,0.06908808584999585,0.005309692445198982,87.52582359313965,973.5362732410431,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,12,0.9620535714285692,0.9999999999999911,0.9878048780487685,0.1346900688513412,0.004193772115935867,89.33487057685852,1062.8711438179016,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,13,0.9709821428571407,0.9821428571428484,0.9999999999999879,0.075156877138527,0.015971686169515373,89.39924716949463,1152.2703909873962,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,14,0.935267857142855,0.9999999999999911,0.9878048780487685,0.22214949212086868,0.008125236981348727,87.10550951957703,1239.3759005069733,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,15,0.966517857142855,0.9910714285714197,0.9878048780487685,0.09441662562312536,0.012050927748954717,88.34218883514404,1327.7180893421173,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,16,0.9107142857142836,0.9999999999999911,0.9999999999999879,0.28326355511048146,0.0032152342673075875,87.82530784606934,1415.5433971881866,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,17,0.9374999999999979,0.9999999999999911,0.9999999999999879,0.1643920631805872,0.004269112462501225,88.75606656074524,1504.2994637489319,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,18,0.9866071428571406,0.9910714285714197,0.9878048780487685,0.05858429563932064,0.013509798021686828,87.89387941360474,1592.1933431625366,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,19,0.966517857142855,0.9999999999999911,0.9878048780487685,0.10651635616600913,0.002934665572995826,88.25486731529236,1680.448210477829,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,20,0.9241071428571408,0.9821428571428484,0.9999999999999879,0.2811848452017453,0.025367409791280063,88.71474099159241,1769.1629514694214,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,21,0.966517857142855,0.9999999999999911,0.9878048780487685,0.10585557154263346,0.001230681547862581,88.0985369682312,1857.2614884376526,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,22,0.9687499999999978,0.9999999999999911,0.9999999999999879,0.0860485703955677,0.0026367689095942452,87.51261568069458,1944.7741041183472,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,23,0.9977678571428549,0.9999999999999911,0.9878048780487685,0.024361334686285978,0.0015067213034853787,87.01383948326111,2031.7879436016083,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,24,0.9754464285714264,0.9999999999999911,0.9878048780487685,0.05572452037748515,0.0018442773384614382,87.99461483955383,2119.782558441162,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,25,0.966517857142855,0.9999999999999911,0.9999999999999879,0.08350631345755165,0.0003341372538281026,86.93532228469849,2206.7178807258606,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,26,0.9732142857142835,0.9999999999999911,0.9878048780487685,0.05683200156948117,0.00040801082507511407,88.34348893165588,2295.0613696575165,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,27,0.966517857142855,0.9999999999999911,0.9878048780487685,0.10309487731371625,0.0016841537106821547,86.11860203742981,2381.1799716949463,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,28,0.9799107142857121,0.9999999999999911,0.9878048780487685,0.057674040909789906,0.0037816943863617446,88.97557544708252,2470.155547142029,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,29,0.9866071428571406,0.9910714285714197,0.9999999999999879,0.05235876825060704,0.019199795482888436,88.37992215156555,2558.5354692935944,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,30,0.9888392857142835,0.9999999999999911,0.9999999999999879,0.027400097260332133,0.0007529056706516645,87.70953464508057,2646.245003938675,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,31,0.9799107142857121,0.9999999999999911,0.9878048780487685,0.04596725333859847,0.0001113872429933888,86.49434733390808,2732.739351272583,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,32,0.9575892857142835,0.9999999999999911,0.9999999999999879,0.13439759589992428,0.002099177632747518,88.93478751182556,2821.6741387844086,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,33,0.9754464285714264,0.9999999999999911,0.9999999999999879,0.07188253808944198,0.0005091396818832911,86.81799101829529,2908.492129802704,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,34,0.9754464285714264,0.9999999999999911,0.9878048780487685,0.05951979893533059,0.0031058042727006734,87.0032856464386,2995.4954154491425,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,35,0.9821428571428549,0.9999999999999911,0.9999999999999879,0.05943672045974108,0.0047179546956763,87.91233134269714,3083.4077467918396,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,36,0.9754464285714264,0.9999999999999911,0.9999999999999879,0.047563788627582676,0.00032289432939640626,87.93179512023926,3171.339541912079,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,37,0.9754464285714264,0.9999999999999911,0.9999999999999879,0.07425297853582621,0.00010701907512863437,88.68172883987427,3260.021270751953,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,38,0.9687499999999978,0.9910714285714197,0.9999999999999879,0.09598046970677365,0.011350698770903328,87.44063091278076,3347.461901664734,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,39,0.9732142857142835,0.9999999999999911,0.9999999999999879,0.07717078937392718,0.002715083093432546,87.67449307441711,3435.136394739151,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,40,0.9888392857142835,0.9999999999999911,0.9999999999999879,0.04117186037189761,0.0003440848361719842,87.77726650238037,3522.9136612415314,2
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,1,0.7321428571428554,0.9821428571428484,0.9756097560975492,0.6253365007162612,0.08255531565685284,89.1557068824768,89.1557068824768,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,2,0.8883928571428551,0.9910714285714197,0.9756097560975492,0.3596717284692975,0.026199217253828493,87.59398436546326,176.74969124794006,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,3,0.935267857142855,0.9910714285714197,0.9999999999999879,0.17366966107095153,0.028995478601635375,87.87076902389526,264.6204602718353,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,4,0.9553571428571407,0.9999999999999911,0.9999999999999879,0.14742837922780608,0.017513178696390085,88.621746301651,353.2422065734863,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,5,0.9330357142857122,0.9999999999999911,0.9999999999999879,0.19415510892784843,0.007879035780449867,88.21034669876099,441.4525532722473,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,6,0.9330357142857122,0.9999999999999911,0.9999999999999879,0.2104020158315372,0.0038220435214627725,87.85361623764038,529.3061695098877,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,7,0.9598214285714264,0.9999999999999911,0.9878048780487685,0.14232573677353264,0.003642577199311063,90.20053172111511,619.5067012310028,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,8,0.9218749999999979,0.9999999999999911,0.9999999999999879,0.20654532871308823,0.012084306253849871,87.73537063598633,707.2420718669891,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,9,0.9308035714285693,0.9999999999999911,0.9999999999999879,0.1868853814791817,0.0046886694786800005,95.29345655441284,802.535528421402,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,10,0.966517857142855,0.9999999999999911,0.9878048780487685,0.09805175428482449,0.0013613551830400875,88.66033244132996,891.1958608627319,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,11,0.9732142857142835,0.9999999999999911,0.9878048780487685,0.07947150474189696,0.0038884536400343463,86.77539539337158,977.9712562561035,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,12,0.9620535714285692,0.9999999999999911,0.9999999999999879,0.09166048651656747,0.0017658706537986135,90.9440324306488,1068.9152886867523,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,13,0.9888392857142835,0.9999999999999911,0.9878048780487685,0.05251485936865448,0.00612892745994026,87.60245084762573,1156.517739534378,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,14,0.950892857142855,0.9999999999999911,0.9878048780487685,0.11464462706810835,0.0009843015296390905,88.64922094345093,1245.166960477829,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,15,0.9620535714285692,0.9999999999999911,0.9999999999999879,0.09663487502569144,0.001406844175757462,87.86055636405945,1333.0275168418884,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,16,0.9709821428571407,0.9999999999999911,0.9999999999999879,0.10448168996871159,0.004732829105307659,87.50059199333191,1420.5281088352203,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,17,0.9620535714285692,0.9999999999999911,0.9999999999999879,0.12820470318703334,0.002267805617520915,87.45426940917969,1507.9823782444,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,18,0.9732142857142835,0.9999999999999911,0.9999999999999879,0.12741485307508651,0.0010017230961878365,89.26231408119202,1597.244692325592,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,19,0.9732142857142835,0.9999999999999911,0.9999999999999879,0.06213466593596538,0.0005688741880638659,87.23330688476562,1684.4779992103577,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,20,0.9709821428571407,0.9999999999999911,0.9999999999999879,0.0882572324656262,0.0006736059211626855,87.62643885612488,1772.1044380664825,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,21,0.9218749999999979,0.9999999999999911,0.9999999999999879,0.23033411449120728,0.0008231976210351661,88.17406463623047,1860.278502702713,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,22,0.9531249999999978,0.9999999999999911,0.9999999999999879,0.12234972817740108,0.0007316991533506098,88.55282258987427,1948.8313252925873,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,23,0.9575892857142835,0.9999999999999911,0.9999999999999879,0.12394644374268966,0.0007207372413436719,86.4837806224823,2035.3151059150696,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,24,0.9486607142857121,0.9999999999999911,0.9999999999999879,0.16716937086260092,0.004056506924111314,87.111093044281,2122.4261989593506,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,25,0.9642857142857121,0.9999999999999911,0.9999999999999879,0.09442323383232806,0.00042835089711193447,87.36971020698547,2209.795909166336,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,26,0.9776785714285692,0.9999999999999911,0.9999999999999879,0.0629633210797431,0.0003137290420584419,87.791179895401,2297.587089061737,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,27,0.966517857142855,0.9999999999999911,0.9878048780487685,0.10020151179664263,0.0016835949087570413,91.09324073791504,2388.680329799652,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,28,0.950892857142855,0.9999999999999911,0.9999999999999879,0.16762323798502582,0.0006918417516966855,87.68429255485535,2476.3646223545074,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,29,0.9732142857142835,0.9999999999999911,0.9999999999999879,0.07521875153387148,0.0008445860970596111,88.58974933624268,2564.95437169075,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,30,0.966517857142855,0.9999999999999911,0.9999999999999879,0.09615782967011888,0.0023201938943770775,88.6196517944336,2653.5740234851837,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,31,0.9709821428571407,0.9999999999999911,0.9999999999999879,0.08666064761616436,0.00039171428014534327,87.34140944480896,2740.9154329299927,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,32,0.9642857142857121,0.9999999999999911,0.9999999999999879,0.08751782843501113,0.0009113071066946807,87.01322436332703,2827.9286572933197,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,33,0.9732142857142835,0.9999999999999911,0.9999999999999879,0.07407320342027933,0.00018428053349696418,89.44966745376587,2917.3783247470856,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,34,0.9754464285714264,0.9999999999999911,0.9999999999999879,0.06469015529611545,0.000405820355419041,87.95893049240112,3005.3372552394867,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,35,0.995535714285712,0.9999999999999911,0.9999999999999879,0.03049006050319537,0.00024548172989722754,87.99298143386841,3093.330236673355,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,36,0.9754464285714264,0.9999999999999911,0.9999999999999879,0.06720184178370135,0.00022155791162146603,86.64863348007202,3179.978870153427,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,37,0.9687499999999978,0.9999999999999911,0.9999999999999879,0.0935544635685799,0.0004784198724873239,88.42467832565308,3268.40354847908,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,38,0.9799107142857121,0.9999999999999911,0.9999999999999879,0.07662545195749494,0.002689690520347581,88.42685055732727,3356.8303990364075,3
epoch,40,4,20251203_042250,Adam,ReLU,12,0.001,2,64,39,0.9575892857142835,0.9999999999999911,0.9999999999999879,0.13992866212044744,0.0007832699637983032,87.54035711288452,3444.370756149292,3
