parameter,param_value,run_id,timestamp,optimizer,activation,batch_size,learning_rate,dense_layers,input_size,epochs,epoch,train_acc,val_acc,test_acc,train_loss,val_loss,epoch_time,total_time_s
learning_rate,0.05,14,20251130_102743,Adam,ReLU,4,0.05,1,64,10,4,0.7735119047619046,0.8749999999999946,0.9146341463414523,13.86877009276123,11.996064782142565,711.4995079040527,2796.623044013977
learning_rate,0.05,14,20251130_102743,Adam,ReLU,4,0.05,1,64,10,5,0.7779761904761903,0.8812499999999945,0.8658536585365748,14.092996769504884,23.319921878725147,700.0844073295593,3496.7074513435364
learning_rate,0.05,14,20251130_102743,Adam,ReLU,4,0.05,1,64,10,6,0.7857142857142855,0.8749999999999946,0.9512195121951104,13.689307519616111,10.502355591207678,702.8958330154419,4199.603284358978
learning_rate,0.05,14,20251130_102743,Adam,ReLU,4,0.05,1,64,10,7,0.8035714285714284,0.9124999999999943,0.9634146341463298,11.89922564955694,7.4814079970120915,700.3705902099609,4899.973874568939
learning_rate,0.05,14,20251130_102743,Adam,ReLU,4,0.05,1,64,10,8,0.801488095238095,0.8749999999999946,0.9512195121951104,13.219327409707361,14.140527518093498,697.7174031734467,5597.691277742386
learning_rate,0.05,14,20251130_102743,Adam,ReLU,4,0.05,1,64,10,9,0.8059523809523808,0.9437499999999941,0.9878048780487685,13.47745329358038,5.523217773437466,704.4925420284271,6302.183819770813
learning_rate,0.05,14,20251130_102743,Adam,ReLU,4,0.05,1,64,10,10,0.7940476190476188,0.962499999999994,0.9512195121951104,14.247103060249767,3.883984380215382,694.7328469753265,6996.9166667461395
learning_rate,0.06,15,20251130_122451,Adam,ReLU,4,0.06,1,64,10,1,0.7098214285714284,0.9187499999999943,0.9512195121951104,13.455877381279352,2.6335131168365313,707.6598687171936,707.6598687171936
learning_rate,0.06,15,20251130_122451,Adam,ReLU,4,0.06,1,64,10,2,0.7488095238095236,0.9312499999999942,0.9756097560975492,15.172274629523352,4.039242027699922,691.5838322639465,1399.2437009811401
learning_rate,0.06,15,20251130_122451,Adam,ReLU,4,0.06,1,64,10,3,0.7467261904761903,0.8437499999999948,0.9268292682926716,17.137247837654176,13.148022872954526,702.1024422645569,2101.346143245697
learning_rate,0.06,15,20251130_122451,Adam,ReLU,4,0.06,1,64,10,4,0.7735119047619046,0.8249999999999948,0.8902439024390136,16.016545464062972,15.940023624896904,705.8869082927704,2807.2330515384674
learning_rate,0.06,15,20251130_122451,Adam,ReLU,4,0.06,1,64,10,5,0.7851190476190474,0.8624999999999946,0.9268292682926716,16.141273145200238,12.753421020507734,704.2012364864349,3511.4342880249023
learning_rate,0.06,15,20251130_122451,Adam,ReLU,4,0.06,1,64,10,6,0.8017857142857141,0.9062499999999943,0.9634146341463298,15.050085992472509,12.843174748122612,697.8665137290955,4209.300801753998
learning_rate,0.06,15,20251130_122451,Adam,ReLU,4,0.06,1,64,10,7,0.7836309523809522,0.9312499999999942,0.9512195121951104,16.52052041050933,4.995996737480133,708.9678092002869,4918.268610954285
learning_rate,0.06,15,20251130_122451,Adam,ReLU,4,0.06,1,64,10,8,0.7806547619047617,0.9062499999999943,0.9512195121951104,19.565729739197657,3.087827584892492,704.0059316158295,5622.274542570114
learning_rate,0.06,15,20251130_122451,Adam,ReLU,4,0.06,1,64,10,9,0.8041666666666665,0.8874999999999945,0.9512195121951104,17.685649097072222,18.704897311329724,697.7282800674438,6320.002822637558
learning_rate,0.06,15,20251130_122451,Adam,ReLU,4,0.06,1,64,10,10,0.8107142857142855,0.9499999999999941,0.9390243902438911,16.007574573372086,3.2407227784395016,706.1598992347717,7026.16272187233
learning_rate,0.07,16,20251130_142155,Adam,ReLU,4,0.07,1,64,10,1,0.7050595238095236,0.7687499999999953,0.76829268292682,16.98456063788561,26.97078768014891,703.4608423709869,703.4608423709869
learning_rate,0.07,16,20251130_142155,Adam,ReLU,4,0.07,1,64,10,2,0.7660714285714284,0.8249999999999948,0.9146341463414523,16.814919738684377,14.614672658592372,697.5143494606018,1400.9751918315887
learning_rate,0.07,16,20251130_142155,Adam,ReLU,4,0.07,1,64,10,3,0.7800595238095236,0.9249999999999943,0.9634146341463298,17.915176872164007,10.342370605468686,703.8067390918732,2104.781930923462
learning_rate,0.07,16,20251130_142155,Adam,ReLU,4,0.07,1,64,10,4,0.7791666666666665,0.9124999999999943,0.8902439024390136,20.28294266135919,7.779795575141859,708.8217856884003,2813.603716611862
learning_rate,0.07,16,20251130_142155,Adam,ReLU,4,0.07,1,64,10,5,0.7818452380952379,0.9062499999999943,0.9512195121951104,19.255896303838202,13.339013671874918,699.0824828147888,3512.686199426651
learning_rate,0.07,16,20251130_142155,Adam,ReLU,4,0.07,1,64,10,6,0.7970238095238094,0.9124999999999943,0.9146341463414523,18.901447671438962,12.671648025512617,701.8063414096832,4214.492540836334
learning_rate,0.07,16,20251130_142155,Adam,ReLU,4,0.07,1,64,10,7,0.7818452380952379,0.7937499999999951,0.8536585365853555,21.08825670370743,82.23063964843699,700.8596611022949,4915.352201938629
learning_rate,0.07,16,20251130_142155,Adam,ReLU,4,0.07,1,64,10,8,0.7943452380952378,0.9249999999999943,0.9390243902438911,19.15458567419222,5.725587557256186,699.4026715755463,5614.754873514175
learning_rate,0.07,16,20251130_142155,Adam,ReLU,4,0.07,1,64,10,9,0.7898809523809521,0.9187499999999943,0.9512195121951104,18.169459045855767,10.655859980732137,702.996551990509,6317.751425504684
learning_rate,0.07,16,20251130_142155,Adam,ReLU,4,0.07,1,64,10,10,0.7934523809523807,0.8812499999999945,0.9146341463414523,19.58406353117454,19.45529441833484,704.2024369239807,7021.953862428665
learning_rate,0.08,17,20251130_161419,Adam,ReLU,4,0.08,1,64,10,1,0.7044642857142855,0.9062499999999943,0.9634146341463298,19.789590480781733,12.842224526405255,713.4019746780396,713.4019746780396
learning_rate,0.08,17,20251130_161419,Adam,ReLU,4,0.08,1,64,10,2,0.757738095238095,0.9062499999999943,0.9268292682926716,21.753008295347286,8.79097812250251,698.1095156669617,1411.5114903450012
learning_rate,0.08,17,20251130_161419,Adam,ReLU,4,0.08,1,64,10,3,0.7717261904761903,0.8812499999999945,0.8902439024390136,20.77840237106595,16.400213623046774,700.7990670204163,2112.3105573654175
learning_rate,0.08,17,20251130_161419,Adam,ReLU,4,0.08,1,64,10,4,0.7833333333333331,0.8937499999999945,0.9268292682926716,20.57611664452013,19.518960762023806,707.2696952819824,2819.5802526474
learning_rate,0.08,17,20251130_161419,Adam,ReLU,4,0.08,1,64,10,5,0.7860119047619045,0.8812499999999945,0.9512195121951104,21.02673793271893,22.142968894541127,710.295166015625,3529.875418663025
learning_rate,0.08,17,20251130_161419,Adam,ReLU,4,0.08,1,64,10,6,0.7910714285714283,0.8937499999999945,0.9024390243902329,21.525554859425334,10.858785820007256,702.5987558364868,4232.474174499512
learning_rate,0.08,17,20251130_161419,Adam,ReLU,4,0.08,1,64,10,7,0.7982142857142855,0.9249999999999943,0.9512195121951104,23.34509258408631,13.129125976562419,521.3590824604034,4753.833256959915
learning_rate,0.08,17,20251130_161419,Adam,ReLU,4,0.08,1,64,10,8,0.7925595238095235,0.8874999999999945,0.8780487804877942,24.559518256251295,28.444006347656074,591.4518103599548,5345.28506731987
learning_rate,0.08,17,20251130_161419,Adam,ReLU,4,0.08,1,64,10,9,0.8050595238095236,0.9062499999999943,0.9146341463414523,22.94002858978651,10.818847656249932,695.3092606067657,6040.594327926636
learning_rate,0.08,17,20251130_161419,Adam,ReLU,4,0.08,1,64,10,10,0.8083333333333331,0.8874999999999945,0.9390243902438911,20.286771162350966,22.56367378234849,701.0606858730316,6741.655013799667
learning_rate,0.09,18,20251130_181114,Adam,ReLU,4,0.09,1,64,10,1,0.682738095238095,0.7624999999999953,0.7439024390243812,23.099418296984258,44.827874279766995,706.1525468826294,706.1525468826294
learning_rate,0.09,18,20251130_181114,Adam,ReLU,4,0.09,1,64,10,2,0.7613095238095237,0.7187499999999956,0.6951219512195037,22.884990871555743,54.99611918106641,700.7493596076965,1406.901906490326
learning_rate,0.09,18,20251130_181114,Adam,ReLU,4,0.09,1,64,10,3,0.7690476190476189,0.8249999999999948,0.9024390243902329,27.966202860112695,27.57792968749983,705.2443473339081,2112.146253824234
learning_rate,0.09,18,20251130_181114,Adam,ReLU,4,0.09,1,64,10,4,0.7922619047619045,0.8874999999999945,0.9268292682926716,23.492439105929357,19.131061315536382,705.025949716568,2817.172203540802
learning_rate,0.09,18,20251130_181114,Adam,ReLU,4,0.09,1,64,10,5,0.8017857142857141,0.8749999999999946,0.9268292682926716,22.79552824305636,15.40457038879385,707.1624734401703,3524.3346769809723
learning_rate,0.09,18,20251130_181114,Adam,ReLU,4,0.09,1,64,10,6,0.7860119047619045,0.9062499999999943,0.9390243902438911,26.542598959980968,13.394335937499918,696.9450764656067,4221.279753446579
learning_rate,0.09,18,20251130_181114,Adam,ReLU,4,0.09,1,64,10,7,0.7988095238095236,0.8624999999999946,0.9024390243902329,23.78352456529225,19.72090497165906,697.0389587879181,4918.318712234497
learning_rate,0.09,18,20251130_181114,Adam,ReLU,4,0.09,1,64,10,8,0.8017857142857141,0.9437499999999941,0.9634146341463298,25.097202136261117,6.045446777343712,699.0033042430878,5617.322016477585
learning_rate,0.09,18,20251130_181114,Adam,ReLU,4,0.09,1,64,10,9,0.7970238095238094,0.9187499999999943,0.9634146341463298,25.46290806145185,17.669414522498737,694.2162585258484,6311.538275003433
learning_rate,0.09,18,20251130_181114,Adam,ReLU,4,0.09,1,64,10,10,0.8083333333333331,0.9312499999999942,0.9268292682926716,24.179249399084412,11.11108398437493,700.9193034172058,7012.457578420639
learning_rate,0.1,19,20251130_200826,Adam,ReLU,4,0.1,1,64,10,1,0.6919642857142855,0.7687499999999953,0.8048780487804781,24.907461281546517,52.318164062499676,707.7820496559143,707.7820496559143
learning_rate,0.1,19,20251130_200826,Adam,ReLU,4,0.1,1,64,10,2,0.7526785714285712,0.8562499999999946,0.9146341463414523,28.683181249208385,15.135720533132458,705.5390915870667,1413.321141242981
learning_rate,0.1,19,20251130_200826,Adam,ReLU,4,0.1,1,64,10,3,0.7806547619047617,0.7562499999999953,0.7804878048780393,27.134374789325957,64.0737304687496,703.8293704986572,2117.150511741638
learning_rate,0.1,19,20251130_200826,Adam,ReLU,4,0.1,1,64,10,4,0.7830357142857141,0.7937499999999951,0.8170731707316974,27.5371299882375,41.9968263626096,704.1471102237701,2821.2976219654083
learning_rate,0.1,19,20251130_200826,Adam,ReLU,4,0.1,1,64,10,5,0.769642857142857,0.8437499999999948,0.8902439024390136,29.404942272497067,39.97646484374975,709.5404422283173,3530.8380641937256
learning_rate,0.1,19,20251130_200826,Adam,ReLU,4,0.1,1,64,10,6,0.7833333333333331,0.9062499999999943,0.9268292682926716,29.052268696647307,19.337336077540993,703.1287131309509,4233.9667773246765
learning_rate,0.1,19,20251130_200826,Adam,ReLU,4,0.1,1,64,10,7,0.7758928571428569,0.8249999999999948,0.9146341463414523,32.69277080081048,32.002734374999804,696.6451933383942,4930.611970663071
learning_rate,0.1,19,20251130_200826,Adam,ReLU,4,0.1,1,64,10,8,0.7991071428571427,0.962499999999994,0.9878048780487685,27.81647774743891,6.823144006729083,698.1869735717773,5628.798944234848
learning_rate,0.1,19,20251130_200826,Adam,ReLU,4,0.1,1,64,10,9,0.8124999999999998,0.8937499999999945,0.9756097560975492,26.29865728435771,16.6029296874999,702.8258719444275,6331.6248161792755
learning_rate,0.1,19,20251130_200826,Adam,ReLU,4,0.1,1,64,10,10,0.8166666666666664,0.968749999999994,0.9878048780487685,26.315114632781057,2.449121093749985,698.5614578723907,7030.186274051666
learning_rate,0.2,20,20251130_220552,Adam,ReLU,4,0.2,1,64,10,1,0.7193452380952379,0.9249999999999943,0.9268292682926716,45.360358322943945,10.515380859374934,714.96519780159,714.96519780159
learning_rate,0.2,20,20251130_220552,Adam,ReLU,4,0.2,1,64,10,2,0.7538690476190474,0.8374999999999948,0.8902439024390136,49.19398796444846,57.45195312648976,706.0746335983276,1421.0398313999176
learning_rate,0.2,20,20251130_220552,Adam,ReLU,4,0.2,1,64,10,3,0.7556547619047617,0.8374999999999948,0.9268292682926716,57.46222717999701,82.23525390624948,710.5739138126373,2131.613745212555
learning_rate,0.2,20,20251130_220552,Adam,ReLU,4,0.2,1,64,10,4,0.7877976190476188,0.9499999999999941,0.9634146341463298,49.057756700153845,15.830078124999902,699.6541125774384,2831.2678577899933
learning_rate,0.2,20,20251130_220552,Adam,ReLU,4,0.2,1,64,10,5,0.7874999999999998,0.9124999999999943,0.8902439024390136,56.83787918857164,25.153124999999843,704.558845281601,3535.8267030715942
learning_rate,0.2,20,20251130_220552,Adam,ReLU,4,0.2,1,64,10,6,0.8053571428571427,0.9187499999999943,0.9390243902438911,49.33459971983517,28.988085937499818,713.4642202854156,4249.29092335701
learning_rate,0.2,20,20251130_220552,Adam,ReLU,4,0.2,1,64,10,7,0.8119047619047617,0.7624999999999953,0.9024390243902329,53.652862658564516,95.59306030273378,699.1045892238617,4948.395512580872
learning_rate,0.2,20,20251130_220552,Adam,ReLU,4,0.2,1,64,10,8,0.8122023809523807,0.9437499999999941,0.9634146341463298,49.91413631641438,17.435938490182053,697.0588548183441,5645.454367399216
learning_rate,0.2,20,20251130_220552,Adam,ReLU,4,0.2,1,64,10,9,0.8142857142857141,0.9374999999999942,0.9756097560975492,52.57280098951997,18.479689407348516,702.9997892379761,6348.454156637192
learning_rate,0.2,20,20251130_220552,Adam,ReLU,4,0.2,1,64,10,10,0.8017857142857141,0.806249999999995,0.8414634146341361,63.762948937536684,154.65507812499905,695.7592084407806,7044.213365077972
learning_rate,0.3,21,20251130_235849,Adam,ReLU,4,0.3,1,64,10,1,0.7145833333333331,0.8499999999999948,0.8780487804877942,73.03998866751787,68.90014737248377,723.6240193843842,723.6240193843842
learning_rate,0.3,21,20251130_235849,Adam,ReLU,4,0.3,1,64,10,2,0.7574404761904759,0.8999999999999944,0.9268292682926716,82.71436488429703,33.253417968749794,696.6998467445374,1420.3238661289215
learning_rate,0.3,21,20251130_235849,Adam,ReLU,4,0.3,1,64,10,3,0.7693452380952379,0.8437499999999948,0.8292682926829168,92.7381250790187,86.85100927352852,694.0722362995148,2114.3961024284363
learning_rate,0.3,21,20251130_235849,Adam,ReLU,4,0.3,1,64,10,4,0.7812499999999998,0.8937499999999945,0.9390243902438911,81.64168845649274,58.33829677253925,702.5661435127258,2816.962245941162
learning_rate,0.3,21,20251130_235849,Adam,ReLU,4,0.3,1,64,10,5,0.7785714285714284,0.8374999999999948,0.8292682926829168,84.88423067398722,116.09999999999928,705.4673523902893,3522.4295983314514
learning_rate,0.3,21,20251130_235849,Adam,ReLU,4,0.3,1,64,10,6,0.7818452380952379,0.7499999999999953,0.8292682926829168,78.98167083128575,125.38168106079024,717.2209265232086,4239.65052485466
learning_rate,0.3,21,20251130_235849,Adam,ReLU,4,0.3,1,64,10,7,0.7946428571428569,0.8812499999999945,0.8902439024390136,84.97809507030814,85.0656253814692,702.4780337810516,4942.128558635712
learning_rate,0.3,21,20251130_235849,Adam,ReLU,4,0.3,1,64,10,8,0.7857142857142855,0.9499999999999941,0.9512195121951104,92.31514190722787,22.72109374999986,701.4901823997498,5643.618741035461
learning_rate,0.3,21,20251130_235849,Adam,ReLU,4,0.3,1,64,10,9,0.8107142857142855,0.9249999999999943,0.9634146341463298,80.53614235193955,38.77499999999976,613.5270216464996,6257.145762681961
learning_rate,0.3,21,20251130_235849,Adam,ReLU,4,0.3,1,64,10,10,0.7967261904761903,0.9312499999999942,0.9756097560975492,91.61253377181431,44.934768676757535,517.5076806545258,6774.653443336487
learning_rate,0.4,22,20251201_015536,Adam,ReLU,4,0.4,1,64,10,1,0.6851190476190474,0.7874999999999951,0.8170731707316974,108.60702063941527,136.1418125390998,699.7921614646912,699.7921614646912
learning_rate,0.4,22,20251201_015536,Adam,ReLU,4,0.4,1,64,10,2,0.7687499999999998,0.9062499999999943,0.9512195121951104,99.62355996352574,31.549218749999802,702.295802116394,1402.0879635810852
learning_rate,0.4,22,20251201_015536,Adam,ReLU,4,0.4,1,64,10,3,0.7791666666666665,0.9312499999999942,0.9634146341463298,99.690280507363,48.70351562574476,695.7423052787781,2097.8302688598633
learning_rate,0.4,22,20251201_015536,Adam,ReLU,4,0.4,1,64,10,4,0.7720238095238093,0.812499999999995,0.9146341463414523,116.5746100892623,141.86562957763584,693.3312077522278,2791.161476612091
learning_rate,0.4,22,20251201_015536,Adam,ReLU,4,0.4,1,64,10,5,0.7803571428571426,0.8812499999999945,0.9146341463414523,111.94611138775942,117.73199806213306,704.5259208679199,3495.687397480011
learning_rate,0.4,22,20251201_015536,Adam,ReLU,4,0.4,1,64,10,6,0.7854166666666664,0.956249999999994,0.9999999999999879,109.9183584269668,17.165234374999894,709.6089408397675,4205.296338319778
learning_rate,0.4,22,20251201_015536,Adam,ReLU,4,0.4,1,64,10,7,0.7848214285714283,0.8874999999999945,0.8780487804877942,113.91976263391827,104.12656249999935,699.5846436023712,4904.88098192215
learning_rate,0.4,22,20251201_015536,Adam,ReLU,4,0.4,1,64,10,8,0.8098214285714284,0.9374999999999942,0.9878048780487685,99.69830847829577,40.55976562499975,703.9683120250702,5608.84929394722
learning_rate,0.4,22,20251201_015536,Adam,ReLU,4,0.4,1,64,10,9,0.8101190476190474,0.9062499999999943,0.9512195121951104,106.11282239315052,74.80820313394022,699.338506937027,6308.187800884247
learning_rate,0.4,22,20251201_015536,Adam,ReLU,4,0.4,1,64,10,10,0.7860119047619045,0.8874999999999945,0.9512195121951104,126.36497333074605,79.44405517578076,697.1224579811096,7005.310258865356
learning_rate,0.5,23,20251201_035313,Adam,ReLU,4,0.5,1,64,10,1,0.6976190476190475,0.8499999999999948,0.9024390243902329,116.63827155810733,85.34589844644016,705.0099670886993,705.0099670886993
learning_rate,0.5,23,20251201_035313,Adam,ReLU,4,0.5,1,64,10,2,0.7488095238095236,0.806249999999995,0.8414634146341361,144.85415549920424,192.1882812499988,712.8414235115051,1417.8513906002045
learning_rate,0.5,23,20251201_035313,Adam,ReLU,4,0.5,1,64,10,3,0.7741071428571427,0.8187499999999949,0.9268292682926716,131.21758642115051,127.8240234374992,699.1107251644135,2116.962115764618
learning_rate,0.5,23,20251201_035313,Adam,ReLU,4,0.5,1,64,10,4,0.7794642857142855,0.9312499999999942,0.9390243902438911,126.07778915110084,20.176574552059048,704.4978139400482,2821.459929704666
learning_rate,0.5,23,20251201_035313,Adam,ReLU,4,0.5,1,64,10,5,0.7910714285714283,0.9249999999999943,0.9512195121951104,131.1704061362005,80.4710937499995,706.8043239116669,3528.264253616333
learning_rate,0.5,23,20251201_035313,Adam,ReLU,4,0.5,1,64,10,6,0.7886904761904759,0.8437499999999948,0.8902439024390136,134.07819789609024,283.6296874999982,703.2860262393951,4231.550279855728
learning_rate,0.5,23,20251201_035313,Adam,ReLU,4,0.5,1,64,10,7,0.7973214285714284,0.8937499999999945,0.9024390243902329,144.02353582233187,91.12187499999943,724.7278521060944,4956.2781319618225
learning_rate,0.5,23,20251201_035313,Adam,ReLU,4,0.5,1,64,10,8,0.7964285714285713,0.9499999999999941,0.9634146341463298,152.48245047426644,19.795318195223686,700.6181082725525,5656.896240234375
learning_rate,0.5,23,20251201_035313,Adam,ReLU,4,0.5,1,64,10,9,0.813988095238095,0.9187499999999943,0.9634146341463298,126.08910554842576,52.084765624999676,699.9237539768219,6356.819994211197
learning_rate,0.5,23,20251201_035313,Adam,ReLU,4,0.5,1,64,10,10,0.8095238095238093,0.9062499999999943,0.9634146341463298,136.4125237698356,76.17502441406202,697.6264531612396,7054.4464473724365
learning_rate,0.6,24,20251201_055051,Adam,ReLU,4,0.6,1,64,10,1,0.6964285714285713,0.8312499999999948,0.8658536585365748,132.73212037498038,172.03159790038956,708.3356080055237,708.3356080055237
learning_rate,0.6,24,20251201_055051,Adam,ReLU,4,0.6,1,64,10,2,0.7377976190476189,0.8874999999999945,0.9390243902438911,167.4722464494052,74.4812522888179,716.1877624988556,1424.5233705043793
learning_rate,0.6,24,20251201_055051,Adam,ReLU,4,0.6,1,64,10,3,0.7708333333333331,0.8874999999999945,0.9268292682926716,147.45240310363113,105.03749999999934,705.5168313980103,2130.0402019023895
learning_rate,0.6,24,20251201_055051,Adam,ReLU,4,0.6,1,64,10,4,0.7839285714285712,0.8562499999999946,0.9024390243902329,158.89421865510795,179.03754882812387,704.8591656684875,2834.899367570877
learning_rate,0.6,24,20251201_055051,Adam,ReLU,4,0.6,1,64,10,5,0.7961309523809522,0.8874999999999945,0.8780487804877942,149.1910454034805,91.0148453831667,704.3210213184357,3539.2203888893127
learning_rate,0.6,24,20251201_055051,Adam,ReLU,4,0.6,1,64,10,6,0.776190476190476,0.9062499999999943,0.9268292682926716,188.96382742719277,94.24843749999941,699.7985033988953,4239.018892288208
learning_rate,0.6,24,20251201_055051,Adam,ReLU,4,0.6,1,64,10,7,0.7913690476190474,0.8624999999999946,0.9146341463414523,160.40356525548154,195.71093749999878,710.4313769340515,4949.4502692222595
learning_rate,0.6,24,20251201_055051,Adam,ReLU,4,0.6,1,64,10,8,0.8056547619047617,0.7874999999999951,0.8414634146341361,153.28560083568803,516.8156250014869,699.8550100326538,5649.305279254913
learning_rate,0.6,24,20251201_055051,Adam,ReLU,4,0.6,1,64,10,9,0.7985119047619046,0.9187499999999943,0.9634146341463298,164.24839293360705,42.12421874999974,701.0235345363617,6350.328813791275
learning_rate,0.6,24,20251201_055051,Adam,ReLU,4,0.6,1,64,10,10,0.8169642857142855,0.8812499999999945,0.9024390243902329,157.17647309328115,105.80673828124934,705.5360634326935,7055.8648772239685
learning_rate,0.7,25,20251201_074829,Adam,ReLU,4,0.7,1,64,10,1,0.682440476190476,0.7874999999999951,0.8414634146341361,163.62103723447234,170.30949707031144,712.9505412578583,712.9505412578583
learning_rate,0.7,25,20251201_074829,Adam,ReLU,4,0.7,1,64,10,2,0.745238095238095,0.8999999999999944,0.9634146341463298,184.45058990291182,83.42968749999947,704.894291639328,1417.8448328971863
learning_rate,0.7,25,20251201_074829,Adam,ReLU,4,0.7,1,64,10,3,0.7895833333333331,0.8499999999999948,0.9024390243902329,170.4555830031278,215.36562499999866,703.036185503006,2120.8810184001923
learning_rate,0.7,25,20251201_074829,Adam,ReLU,4,0.7,1,64,10,4,0.7860119047619045,0.8687499999999946,0.8414634146341361,172.12476228259143,98.31726074218689,706.080885887146,2826.9619042873383
learning_rate,0.7,25,20251201_074829,Adam,ReLU,4,0.7,1,64,10,5,0.7857142857142855,0.8187499999999949,0.8658536585365748,182.85820220957194,334.2484374999979,703.1271893978119,3530.08909368515
learning_rate,0.7,25,20251201_074829,Adam,ReLU,4,0.7,1,64,10,6,0.7877976190476188,0.8562499999999946,0.9024390243902329,187.1752980281554,200.56914062499877,707.6082708835602,4237.69736456871
learning_rate,0.7,25,20251201_074829,Adam,ReLU,4,0.7,1,64,10,7,0.7821428571428569,0.8437499999999948,0.8780487804877942,206.3663842564537,320.579687499998,701.7357573509216,4939.433121919632
learning_rate,0.7,25,20251201_074829,Adam,ReLU,4,0.7,1,64,10,8,0.7815476190476188,0.8749999999999946,0.9268292682926716,201.27667832867724,154.44379882812405,706.7815163135529,5646.214638233185
learning_rate,0.7,25,20251201_074829,Adam,ReLU,4,0.7,1,64,10,9,0.807440476190476,0.8187499999999949,0.8292682926829168,168.62040861018352,437.4229614257785,700.5573081970215,6346.771946430206
learning_rate,0.7,25,20251201_074829,Adam,ReLU,4,0.7,1,64,10,10,0.8086309523809522,0.8937499999999945,0.9634146341463298,188.4455504284373,139.92656249999914,709.4947280883789,7056.266674518585
learning_rate,0.8,26,20251201_094529,Adam,ReLU,4,0.8,1,64,10,1,0.7124999999999998,0.7687499999999953,0.8292682926829168,179.13419768898964,438.76562499999727,709.7956292629242,709.7956292629242
learning_rate,0.8,26,20251201_094529,Adam,ReLU,4,0.8,1,64,10,2,0.7574404761904759,0.806249999999995,0.8658536585365748,224.26503651919103,229.14374999999856,700.3086059093475,1410.1042351722717
learning_rate,0.8,26,20251201_094529,Adam,ReLU,4,0.8,1,64,10,3,0.7508928571428569,0.9312499999999942,0.9512195121951104,239.10531916008102,64.5890624999996,696.479434967041,2106.5836701393127
learning_rate,0.8,26,20251201_094529,Adam,ReLU,4,0.8,1,64,10,4,0.7916666666666664,0.812499999999995,0.8414634146341361,210.86343611737797,440.3078124999973,703.6918568611145,2810.2755270004272
learning_rate,0.8,26,20251201_094529,Adam,ReLU,4,0.8,1,64,10,5,0.7818452380952379,0.8937499999999945,0.9024390243902329,235.8296650643859,120.41953124999925,700.2095425128937,3510.485069513321
learning_rate,0.8,26,20251201_094529,Adam,ReLU,4,0.8,1,64,10,6,0.7946428571428569,0.9062499999999943,0.8902439024390136,212.46293526990777,128.5499999999992,698.0726745128632,4208.557744026184
learning_rate,0.8,26,20251201_094529,Adam,ReLU,4,0.8,1,64,10,7,0.7946428571428569,0.9187499999999943,0.9756097560975492,227.03154122715898,66.0313190460201,697.7047469615936,4906.262490987778
learning_rate,0.8,26,20251201_094529,Adam,ReLU,4,0.8,1,64,10,8,0.813690476190476,0.8249999999999948,0.8658536585365748,199.220778147415,461.3421874999971,705.1364769935608,5611.3989679813385
learning_rate,0.8,26,20251201_094529,Adam,ReLU,4,0.8,1,64,10,9,0.8098214285714284,0.9249999999999943,0.9268292682926716,220.92090200700216,219.19218749999862,701.3425767421722,6312.741544723511
learning_rate,0.8,26,20251201_094529,Adam,ReLU,4,0.8,1,64,10,10,0.8029761904761903,0.8749999999999946,0.9634146341463298,224.2644154047327,239.6832031249985,705.2591097354889,7018.000654459
learning_rate,0.9,27,20251201_114251,Adam,ReLU,4,0.9,1,64,10,1,0.6961309523809522,0.9249999999999943,0.9390243902438911,204.23290416357057,40.71406249999975,704.1274201869965,704.1274201869965
learning_rate,0.9,27,20251201_114251,Adam,ReLU,4,0.9,1,64,10,2,0.7291666666666665,0.9312499999999942,0.9512195121951104,285.96436002375106,69.15468749999957,708.781797170639,1412.9092173576355
learning_rate,0.9,27,20251201_114251,Adam,ReLU,4,0.9,1,64,10,3,0.7693452380952379,0.962499999999994,0.9756097560975492,240.165152994969,29.760937499999816,698.7496774196625,2111.658894777298
learning_rate,0.9,27,20251201_114251,Adam,ReLU,4,0.9,1,64,10,4,0.7907738095238093,0.8937499999999945,0.8780487804877942,222.36092409487986,110.85507488250664,705.1050274372101,2816.763922214508
learning_rate,0.9,27,20251201_114251,Adam,ReLU,4,0.9,1,64,10,5,0.7946428571428569,0.8999999999999944,0.8902439024390136,212.80411961876914,128.1562499999992,704.5487217903137,3521.312644004822
learning_rate,0.9,27,20251201_114251,Adam,ReLU,4,0.9,1,64,10,6,0.782440476190476,0.8812499999999945,0.9024390243902329,256.82595803489284,175.4171874999989,708.8793907165527,4230.1920347213745
learning_rate,0.9,27,20251201_114251,Adam,ReLU,4,0.9,1,64,10,7,0.7907738095238093,0.9124999999999943,0.9390243902438911,285.72603863349974,131.98281249999917,707.8393099308014,4938.031344652176
learning_rate,0.9,27,20251201_114251,Adam,ReLU,4,0.9,1,64,10,8,0.8160714285714283,0.9374999999999942,0.9634146341463298,214.17861813739646,130.11328144073406,704.6604814529419,5642.691826105118
learning_rate,0.9,27,20251201_114251,Adam,ReLU,4,0.9,1,64,10,9,0.7895833333333331,0.9249999999999943,0.9634146341463298,288.41017289182963,105.57812499999935,698.0040357112885,6340.695861816406
learning_rate,0.9,27,20251201_114251,Adam,ReLU,4,0.9,1,64,10,10,0.801190476190476,0.9249999999999943,0.9268292682926716,238.88047158746485,104.37499999999935,699.3458349704742,7040.0416967868805
